_id,title,numRating,averageRating,totalVideoLengthInSeconds,createdAt,numSoldTickets,price,preOrderedPrice,publishTime,groupId,groupTitle,groupName,subGroupId,subGroupTitle,subGroupName
5eced4272c010f4faaa41d2f,第一堂德語課：開啟德國留學之路,5,5.0,24696,2020-05-27T20:57:11.000Z,137,1800,1200,2020-11-27T04:00:16.223Z,5c09dda01f7e290020b4bd53,語言,language,5fc9a1f7f770aa3599d4ad9d,歐洲語言,european-language
55599687dfe21b0a00e776d9,法式繽紛馬卡龍,5,5.0,1999,2015-05-18T07:36:39.000Z,82,500,350,2015-07-08T16:02:10.000Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a251f7e290020b4c89d,烹飪料理與甜點,cooking
6059aee039f2512548c187c6,Notion 實戰課程：打造專屬數位工作術,259,4.93,41452,2021-03-23T09:03:28.000Z,6205,2680,1580,2021-06-18T04:00:24.712Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c220df24e32a8001facf496,更多職場技能,more-career-skills
54d49880065a7e0e00725abb,自己的個人網站自己架,10,4.6,4619,2015-02-06T10:33:36.000Z,292,250,100,2015-04-09T00:00:00.000Z,5c0a05491f7e290020b4c294,程式,programming,5c0a05d51f7e290020b4c2a7,程式入門,programming-fundamentals
54d5a117065a7e0e00725ac0,幾何圖形分割 X 色塊組合,97,4.97,1783,2015-02-07T05:22:31.000Z,503,100,50,2015-03-27T15:38:27.195Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ff291f7e290020b4c1a4,平面設計,graphic-design-tool
5faa5f842f4eaa9b95e02b7c,拍一次就搞定！FB IG YT 通用的行銷影片,0,0.0,9065,2020-11-10T09:38:12.000Z,116,1800,1200,2021-03-31T04:01:13.868Z,5c09e75c1f7e290020b4bee1,攝影,photography,5ef1a7e77e05eb3c0ba07101,動態攝影,videography
556ad58777a8710900bedffe,簡單學會入門款 【復古手工書 】,19,4.84,9071,2015-05-31T09:33:59.000Z,291,200,100,2015-08-19T15:10:45.329Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a29571f7e290020b4c86f,手工書,handmade-book
5c31cb926bbdc8002102405e,日本求職全攻略，開啟你海外求職第一步,5,5.0,5786,2019-01-06T09:34:10.000Z,74,1800,880,2019-12-09T06:03:51.027Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a18b51f7e290020b4c5b9,求職,job-application
5a2170d5a6d4a5001ec3148d,用 Python 理財：打造小資族選股策略,695,4.96,30545,2017-12-01T15:10:13.000Z,9801,3200,1999,2018-05-23T04:01:22.415Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09921f7e290020b4c313,程式理財,program-investing
5f3e6e3c8d2dc77e2a75ec6a,紙上御花園－初階水墨花卉探幽,0,0.0,10007,2020-08-20T12:36:12.000Z,53,1900,1300,2021-04-28T03:58:18.417Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
5f35bebce873f031f3b296ee,許榮哲的故事課 - 三分鐘說 18 萬個故事,84,4.98,13714,2020-08-13T22:29:16.000Z,2335,1600,1200,2020-12-16T03:59:18.052Z,5c0a04ab1f7e290020b4c28b,行銷,marketing,5c0a050d1f7e290020b4c291,文案,copywriting
5a4dfd25fa1e3f001e8d6a35,台科 EMBA 年年爆滿的一門 Word 課（B+C 系列）,95,4.98,13482,2018-01-04T10:08:37.000Z,1087,1050,650,2018-09-19T04:01:52.942Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c25dfd720d4eb001fa3e141,文書處理,word-processing-tool
5ca16d2972a72f002150e9b2,活用深度學習：MT4 交易程式整合視覺模型,8,5.0,20604,2019-04-01T01:45:13.000Z,147,3890,2790,2019-09-04T04:00:16.917Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09921f7e290020b4c313,程式理財,program-investing
5a6f15aee77921001e624ee9,TOEIC — 全方位攻略 2018 新制多益！,27,4.67,33267,2018-01-29T12:38:06.000Z,644,1000,500,2018-10-02T04:07:00.820Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
55e670d2fa223d100058f5ff,常見日文發音錯誤及發音指南,27,4.96,6320,2015-09-02T03:45:22.000Z,298,1900,650,2017-01-10T06:42:31.212Z,5c09dda01f7e290020b4bd53,語言,language,5c0a01d51f7e290020b4c249,日文,japanese
5e7c50f431e8dd0029db3a65,手繪珠寶設計入門：完成你的第一件珠寶設計,7,4.71,9207,2020-03-26T06:51:32.000Z,302,2600,1900,2020-08-11T04:02:05.605Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
611f7d91bd122100071f2926,可愛先決！跟著叮咚拍出日雜般的家庭寫真,28,5.0,14300,2021-12-13T04:02:02.062Z,2616,2999,2500,2021-12-13T05:33:27.796Z,5c09e75c1f7e290020b4bee1,攝影,photography,5f474912b9c47e956fb66eb6,更多攝影,more-photography
5eec88218d28b00f690de99d,一課思考學：你需要知道的一切，都在這一課,27,4.96,18883,2020-06-19T09:40:49.000Z,741,2999,1999,2021-01-12T04:01:28.095Z,5c0a04671f7e290020b4c282,人文,humanities,5c21fb834e32a8001facf267,更多人文,more-humanities
57972592d0c3030700419c32,超簡單羊毛氈捲毛好朋友入門班,35,4.89,4417,2016-07-26T08:55:46.000Z,388,500,450,2016-09-30T02:55:30.819Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a298b1f7e290020b4c87c,手作小物,handmade-crafts
5fc5ede3e95155ca6ac06ba2,四叉貓網美談資社：美少女反串溝通愛心光波,91,4.89,2056,2020-12-01T07:16:51.000Z,1234,380,199,2020-12-28T03:57:22.361Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
5d4550d73714d90022ded25d,開啟程式設計之門 - C++ 核心課程,42,4.9,32594,2019-08-03T09:16:07.000Z,930,1490,790,2019-11-04T04:06:50.741Z,5c0a05491f7e290020b4c294,程式,programming,5c0a084e1f7e290020b4c2ee,程式語言,programming-language
60d801869643fa393b2e209c,減法攝影，感官加乘：逐格收藏觀景窗裡的世界,33,5.0,28713,2021-06-27T04:41:42.000Z,1353,2800,2400,2021-10-13T04:01:08.305Z,5c09e75c1f7e290020b4bee1,攝影,photography,5f474912b9c47e956fb66eb6,更多攝影,more-photography
5c9390c0938233001f8b72e9,手作乾燥花 - 創造植感生活,63,5.0,6738,2019-03-21T13:25:20.000Z,346,1800,1200,2019-09-18T03:59:07.938Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a298b1f7e290020b4c87c,手作小物,handmade-crafts
5c1404fe11b27900205beea2,看懂財務報表,11,5.0,12520,2018-12-14T19:31:10.000Z,295,2066,1666,2019-03-29T04:12:01.135Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10a71f7e290020b4c48f,投資觀念,investing-concept
580d0af4da04300700fe701c,隨時隨地玩音樂 GarageBand,5,5.0,8776,2016-10-23T19:09:40.000Z,140,1199,499,2017-03-06T06:39:46.509Z,5c09dc811f7e290020b4bd26,音樂,music,5c09e1351f7e290020b4bdc4,音樂創作,music-production
61783c8eb2319400077957bf,李屏瑤的成人寫作課：從整理內心到故事文案的書寫術,0,0.0,0,2021-10-26T17:36:14.000Z,45,2500,1888,0,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a661f7e290020b4c8a8,心靈成長與教育,education
5c8f5bf60bb34000207959a2,廣告照片怎麼拍 ─ 美食拍攝秘訣教給你嘍,11,5.0,10910,2019-03-18T08:51:02.000Z,101,2600,1900,2019-08-26T04:08:50.296Z,5c09e75c1f7e290020b4bee1,攝影,photography,5c09e80e1f7e290020b4bef2,商業攝影,commercial-photography
5e86e5849e9db00024093ee1,IG 風格策展人：創造你的光影烏托邦,113,4.96,11559,2020-04-03T07:28:04.000Z,821,1980,1480,2020-09-18T04:00:08.975Z,5c0a04ab1f7e290020b4c28b,行銷,marketing,5c0a052d1f7e290020b4c293,數位行銷,digital-marketing
56d68017182fba0e00c6d9b2,神秘腹語術，我要成為腹語師！,27,4.89,4970,2016-03-02T05:54:31.000Z,1027,1500,900,2016-08-29T03:11:57.000Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
59af8ba6cd5792070055c074,給對 Premiere 毫無頭緒的你：最完整的 8 堂課,174,4.77,10565,2017-09-06T05:46:14.000Z,2070,1200,800,2017-11-14T04:00:46.344Z,5c09e75c1f7e290020b4bee1,攝影,photography,5c09e8ab1f7e290020b4bf05,後製剪輯,post-production-tool
5b6c498c19937f001e0a8e4f,台灣小說名場面：五百字吸收文字內力,29,4.97,16418,2018-08-09T14:02:52.000Z,617,1800,1200,2018-12-28T04:49:54.031Z,5c0a04671f7e290020b4c282,人文,humanities,5c0a04781f7e290020b4c287,文學,literature
55fcf121160d981000089788,讓您的畫作說故事！圖像感情的經營之道,10,3.8,3696,2015-09-19T05:22:41.000Z,127,300,250,2015-12-08T10:06:50.000Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
5f5b2b4fe3dbc5c86eb9429f,發展無限的 iPodcast-揭開播客教練的獲利模式,5,5.0,11989,2020-09-11T07:46:23.000Z,115,1690,1200,2021-02-25T04:00:04.957Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c220df24e32a8001facf496,更多職場技能,more-career-skills
5bac7d7e6dd8b9001f4d66a8,三步驟學會即興演奏爵士樂,12,4.67,10024,2018-09-27T06:49:34.000Z,191,2800,2250,2019-02-04T04:00:16.098Z,5c09dc811f7e290020b4bd26,音樂,music,5c09e29e1f7e290020b4be10,音樂理論,music-theory
6079a317d9f5eab97ac3203b,SEO 白話文：不懂程式也能學會的 SEO 秘密,69,5.0,21750,2021-04-16T14:45:43.000Z,1028,3700,2450,2021-07-18T04:06:28.544Z,5c0a04ab1f7e290020b4c28b,行銷,marketing,5c0a052d1f7e290020b4c293,數位行銷,digital-marketing
5788984dd0c303070041573a,設計思考，頂尖企業都在學的創新流程！,48,4.94,25272,2016-07-15T08:01:17.000Z,796,2400,980,2017-04-06T09:21:37.223Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a17431f7e290020b4c5a5,效率提升,efficiency-improvement
5a30f238a99031007d976ebe,創業先修，你準備好了嗎？,64,4.89,14847,2017-12-13T09:26:16.000Z,915,1800,1490,2018-03-21T04:03:20.535Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19001f7e290020b4c5be,創業,entrepreneurship
575289a5206cd60900c55922,小資創業必備：專屬 Email 設定術,4,4.75,2818,2016-06-04T07:56:21.000Z,89,400,199,2016-11-25T15:01:18.664Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19401f7e290020b4c5c1,職場溝通,workplace-communication
5645a03042ee8d1000339e47,創造你專屬的繪畫風格,5,5.0,7912,2015-11-13T08:32:48.000Z,94,1200,890,2016-04-10T14:02:42.000Z,5c09e9af1f7e290020b4bf33,藝術,art,5c09eafe1f7e290020b4bf65,角色設計,character-design
5b928456de22ba001ee8e941,瘦身營養學：用科學飲食邁向理想體態！,103,4.75,9390,2018-09-07T13:59:50.000Z,694,1790,1499,2018-11-17T04:00:08.673Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
5615f2b40eb66b0a00f16f6b,西洋棋國手教你下西洋棋,24,4.96,6054,2015-10-08T04:36:04.000Z,430,450,350,2015-12-21T04:18:02.000Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
5dc0dad3b351330021ed4336,低熱量馬卡龍自己做：韓國金老師的甜點時光,56,4.91,7199,2019-11-05T02:13:39.000Z,762,1280,980,2020-01-22T04:00:13.204Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a251f7e290020b4c89d,烹飪料理與甜點,cooking
578b3be2d0c30307004164be,愛上西班牙文～ 西班牙怎麼吃?,4,5.0,3909,2016-07-17T08:03:46.000Z,79,390,350,2016-11-20T14:03:01.838Z,5c09dda01f7e290020b4bd53,語言,language,5fc9a1f7f770aa3599d4ad9d,歐洲語言,european-language
5bd6e80c2febb1001e9011b0,生活中的哲學！給新手的手沖咖啡入門課,9,4.56,7923,2018-10-29T10:59:24.000Z,97,2800,1500,2020-01-14T05:02:58.955Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
591d96d300f58c070078c4c6,職人必修的 RWD 網頁入門班,37,4.95,42179,2017-05-18T12:42:59.000Z,441,2000,1000,2017-12-06T04:38:44.326Z,5c0a05491f7e290020b4c294,程式,programming,5c0a07f61f7e290020b4c2dc,網頁前端,web-frontend
56ce9b4f182fba0e00c6c0c1,音樂創作原來這麼簡單！,18,4.94,2955,2016-02-25T06:12:31.000Z,318,600,500,2016-05-08T18:00:15.000Z,5c09dc811f7e290020b4bd26,音樂,music,5c09e29e1f7e290020b4be10,音樂理論,music-theory
59fc084fa77a2d001eea9286,不會畫圖也能創作角色LINE動態貼圖,65,4.89,4955,2017-11-03T06:10:23.000Z,410,1488,988,2018-04-10T04:03:16.018Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ffe71f7e290020b4c1c7,應用設計,applicational-design
60c5ce16962ad61a86c7865b,UX 設計/研究全攻略: 給新手的職場通識課,21,4.48,44348,2021-06-13T09:21:26.000Z,1590,3349,2600,2021-10-12T08:02:48.038Z,5c09fc8f1f7e290020b4c168,設計,design,5c0a00291f7e290020b4c1cc,設計理論,design-theory
61615aa25e3f7800079724ad,個人寫作課：會說就能寫，三種思維提升寫作力,0,0.0,0,2021-10-09T09:02:26.000Z,196,1990,1590,0,5c0a04671f7e290020b4c282,人文,humanities,5c0a04781f7e290020b4c287,文學,literature
598053e0acc137070007186a,在台灣也能學一口漂亮英文！Phonics 自然發音&正音教學,128,4.98,17366,2017-08-01T10:11:44.000Z,2803,990,850,2017-10-23T04:03:39.878Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
57b90a00c7425c0700c695b8,小編必學，百萬觀眾動畫製作術－動畫星球,14,3.93,13917,2016-08-21T01:55:12.000Z,321,1500,890,2016-11-22T02:27:57.262Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c25dfd720d4eb001fa3e141,文書處理,word-processing-tool
5c881d6e52c0ae0020e9135f,【影像說書人】攝影不只是按下快門,41,5.0,14079,2019-03-12T20:58:22.000Z,684,2580,1980,2019-09-11T04:09:38.783Z,5c09e75c1f7e290020b4bee1,攝影,photography,5fc9a38b59c2a3f29fcb1d18,攝影理論,film-theory
61c568c5c9e9b60006220c7c,情境英文口說術！浩爾帶你征服四大職場情境,0,0.0,0,2021-12-24T06:29:25.262Z,754,2500,1800,0,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
5b755da770e34c001e4016d7,股市投資新手策略筆記,41,4.93,14983,2018-08-16T11:19:03.000Z,761,1500,1200,2019-02-26T04:01:22.378Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10e81f7e290020b4c4a4,金融商品,financial-instruments
5d284aaa5d79bb00217b52ee,你的第一堂花藝課：一起來綁一束花吧！,13,4.85,24984,2019-07-12T08:54:02.000Z,208,1800,1300,2020-02-04T04:01:03.055Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a298b1f7e290020b4c87c,手作小物,handmade-crafts
600538ff0cf6c91168243a88,電商人妻 IG 增粉攻略！三大領域經營術,93,4.99,9660,2021-01-18T07:30:07.000Z,3306,3980,2999,2021-04-06T04:00:05.102Z,5c0a04ab1f7e290020b4c28b,行銷,marketing,5ef1a95c7e05eb07b6a07323,社群行銷,social-marketing
5965e326ede9500700e66202,用程式構築的繪畫世界 — CSS 繪圖,25,4.92,20618,2017-07-12T08:51:50.000Z,277,1800,1500,2017-11-07T09:26:55.071Z,5c0a05491f7e290020b4c294,程式,programming,5c0a07f61f7e290020b4c2dc,網頁前端,web-frontend
5e7237b83bc31f0025f5b7b6,翻轉文字：給孩子好玩的創意寫作課！,0,0.0,5640,2020-03-18T15:01:12.000Z,78,2100,1600,2020-07-28T04:04:01.388Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5ef1a8f9b93e4617ea8d291f,親子教育,parenting
60ed32685a57750006643dcf,專注力培養大作戰：爸媽的 30 堂遊戲攻略課,3,5.0,15773,2021-07-13T06:27:52.000Z,181,1980,1380,2021-11-17T04:00:07.085Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5ef1a8f9b93e4617ea8d291f,親子教育,parenting
5c3ec9fcf699690021a1bb84,將知識提煉成觀點：鮪魚的獨門閱讀心法！,39,4.64,7755,2019-01-16T06:06:52.000Z,631,1600,1200,2019-07-17T04:00:08.361Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c220df24e32a8001facf496,更多職場技能,more-career-skills
576015bbf1399b0900e2275a,成長駭客 (1)－Landing Page 5 分鐘上手,10,4.4,8278,2016-06-14T14:33:31.000Z,294,1200,500,2016-11-10T04:15:46.026Z,5c0a05491f7e290020b4c294,程式,programming,5c0a07a21f7e290020b4c2d5,網站架設,web-building-tool
6057068f2023d5f5a2e306bb,吃早餐學食物攝影：一週晨間美感養成,4,5.0,6863,2021-03-21T08:40:47.000Z,181,1890,1500,2021-08-30T04:19:18.400Z,5c09e75c1f7e290020b4bee1,攝影,photography,5c09e80e1f7e290020b4bef2,商業攝影,commercial-photography
5fc4a352d375951a03cc0d45,邏輯表達力-周震宇的口語邏輯優化課,71,4.93,21919,2020-11-30T07:46:26.000Z,2932,2680,1680,2021-03-29T04:15:27.321Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19401f7e290020b4c5c1,職場溝通,workplace-communication
5c03c32ea45e4500200f07a2,為個人品牌設計的 WiX 網站架設實作,10,4.9,18806,2018-12-02T11:34:06.000Z,174,3200,1400,2019-03-18T04:00:47.829Z,5c09fc8f1f7e290020b4c168,設計,design,5c0a00141f7e290020b4c1ca,網頁設計,web-design
62065bffddf07c0006dd3a00,空姐報報帶你快速通關！應考空服員全方位指南,0,0.0,0,2022-02-11T12:52:15.447Z,175,3980,2786,0,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a18b51f7e290020b4c5b9,求職,job-application
5a4f95a4fa1e3f001e8d81cd,【行內人密技】讓你的 Word 擁有 World,53,4.92,7351,2018-01-05T15:11:32.000Z,410,1200,600,2018-04-09T10:30:52.145Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c25dfd720d4eb001fa3e141,文書處理,word-processing-tool
59fd188aa77a2d001eea9650,Adobe XD / PS  —  網頁設計 與 UI 教學,145,4.7,50082,2017-11-04T01:31:54.000Z,2361,1990,990,2018-05-30T04:03:51.890Z,5c09fc8f1f7e290020b4c168,設計,design,5ef1aa4b1423448377d3e938,介面設計,interface-design
5892e48a5f188a07007f7013,【Java 程式語言】從 0 到 1,417,4.96,56291,2017-02-02T07:49:30.000Z,1605,2300,1180,2017-05-15T04:45:57.061Z,5c0a05491f7e290020b4c294,程式,programming,5c0a05d51f7e290020b4c2a7,程式入門,programming-fundamentals
5ef05715775deaab32e684ba,6五3的書法設計課：跳脫字帖的書寫自由式,48,4.98,7679,2020-06-22T07:00:37.000Z,1692,2200,1600,2020-10-13T04:00:30.760Z,5c09e9af1f7e290020b4bf33,藝術,art,5c09eb2e1f7e290020b4bf69,手寫字,hand-writing
5fe22e7fe810e10fc483dd78,Java 工程師必備！Spring Boot 零基礎入門,44,5.0,108232,2020-12-22T17:35:59.000Z,742,3200,2400,2021-04-20T04:01:28.594Z,5c0a05491f7e290020b4c294,程式,programming,5c0a08051f7e290020b4c2de,網頁後端,web-backend
5d81c5a445639e00212dc281,把美肌關了吧！韓星好膚質底妝，是畫出來的,12,4.92,5346,2019-09-18T05:50:28.000Z,161,2000,1500,2020-04-15T04:00:21.860Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5ef1a8ab7e05eb5f2ba072dc,護膚保養與化妝,skincare
580f1cedda04300700fe7fc9,挖出你的節奏細胞!爵士鼓教學-基本節奏篇,0,0.0,8248,2016-10-25T08:50:53.000Z,144,1800,1200,2017-01-07T13:23:15.809Z,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
5f13bcbd65633155d078ea2c,創新先生瘋狂創造力：創造力思維與發想流程,8,5.0,11865,2020-07-19T03:23:41.000Z,67,2000,1500,2021-01-10T04:00:28.380Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c220df24e32a8001facf496,更多職場技能,more-career-skills
589fe5035f188a07007fd5b2,快速養成《深入人心英文簡報術》,79,4.96,17026,2017-02-12T04:30:59.000Z,732,1680,990,2018-03-07T04:01:52.673Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
59eaaaa5ed6610001e82e1ba,免批卡免出國，也能日本代購批貨,126,4.87,6817,2017-10-21T02:02:13.000Z,904,1980,990,2018-05-24T04:00:02.655Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19001f7e290020b4c5be,創業,entrepreneurship
5ea7da19bb90a4bffd4c71fe,微甜的仲夏氣息：雪莉療癒水彩時光,20,5.0,19063,2020-04-28T07:24:09.000Z,424,2000,1500,2020-08-31T04:00:20.901Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
594a48b50e64510700b6f2ee,吉他編曲超訓練：豐富精緻的彈奏設計,5,5.0,32204,2017-06-21T10:21:41.000Z,245,2499,1799,2017-10-16T04:04:23.029Z,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
6014e3a6910e49742061f87e,擁抱山的知識：給登山者的十堂必修課,33,4.94,17785,2021-01-30T04:42:14.000Z,1129,2400,1800,2021-05-25T03:54:24.098Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a29fe1f7e290020b4c897,運動,exercise
5bab74d99afd5e009d88a0ad,畫桌上的植物學-自然控的觀察手繪圖鑑課,50,5.0,16540,2018-09-26T12:00:25.000Z,999,1900,1450,2019-01-23T04:01:25.263Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
557ad62bd736230f00adb2ab,做自己的藏書票（新孔版）,19,5.0,3612,2015-06-12T12:52:59.000Z,181,150,100,2015-08-11T07:15:18.000Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a29151f7e290020b4c83c,手工印刷,manual-printing
5a4258c55c4d70001e866274,美食攝影師：配色、擺盤、光影的視覺饗宴,108,4.85,6538,2017-12-26T14:12:21.000Z,1159,1390,890,2018-06-28T04:00:10.925Z,5c09e75c1f7e290020b4bee1,攝影,photography,5c09e80e1f7e290020b4bef2,商業攝影,commercial-photography
606ff4b0a6637b8d894f9cc4,你的文字接案計畫｜迅速入門，幫自己加薪,0,0.0,0,2021-04-09T06:31:12.000Z,93,2860,1989,0,5c0a15661f7e290020b4c571,職場技能,career-skills,5ef1a98a7e05eb9d9aa0734c,個人品牌經營,personal-brand
55ae66017b4d991000119959,火箭飛船遊太空 Rocket 2,10,5.0,3928,2015-07-21T15:32:17.000Z,63,1200,250,2015-08-23T16:03:40.020Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a29fe1f7e290020b4c897,運動,exercise
5d0256dc1e16960021f2aeb8,AutoLisp - 紮實入門與實例應用,3,5.0,12088,2019-06-13T13:59:56.000Z,74,2500,1500,2019-10-30T04:01:06.496Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ffe71f7e290020b4c1c7,應用設計,applicational-design
5fc5edae001c9102feab8ecf,月月鳥昆蟲研究社：跟鄭運鵬變身甲蟲王,414,4.95,1969,2020-12-01T07:15:58.000Z,4434,0,0,2020-12-25T04:00:29.583Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
5ebc0e34df21684ebcd7637b,韓式香氛蠟燭 - 證照級蠟燭技法,8,5.0,7118,2020-05-13T15:11:48.000Z,127,2500,1800,2020-09-30T09:26:21.517Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a298b1f7e290020b4c87c,手作小物,handmade-crafts
60a66f350297223a0f0af3fe,專為前端工程師準備的Node.js後端實戰課程,0,0.0,24532,2021-05-20T14:16:21.000Z,58,2850,2100,2021-09-15T04:00:04.138Z,5c0a05491f7e290020b4c294,程式,programming,5f474994c1b61e09c127a69e,更多程式,more-programming
5c3fe24ef699690021a1e14c,韓語基礎文法自由行－輕鬆開口說,9,4.89,29047,2019-01-17T02:02:54.000Z,387,1990,1390,2019-10-09T04:05:29.838Z,5c09dda01f7e290020b4bd53,語言,language,5c0a01e01f7e290020b4c24c,韓文,korean
57dd2673d5766a0700c6be33,怪獸工場 - 基礎角色造型篇,40,4.98,28301,2016-09-17T11:18:11.000Z,883,1500,990,2017-02-28T10:12:38.894Z,5c09e9af1f7e290020b4bf33,藝術,art,5c09e9e61f7e290020b4bf37,電腦繪圖,computer-graphics
56befca7c36f680900ced169,40 分鐘英文面試完全制霸（全英授課）,40,4.88,2738,2016-02-13T09:51:35.000Z,502,650,600,2016-06-11T09:43:09.000Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a18b51f7e290020b4c5b9,求職,job-application
5fc5ecf3001c915079ab8e36,大支嘻哈研究社：饒舌饒出台灣味,95,4.97,2745,2020-12-01T07:12:51.000Z,1358,380,199,2020-12-22T04:00:08.320Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
6030c9cd99e14cc2401e66b9,2021 驅動知識生態系論壇｜Hahow 好學校,520,4.97,12037,2021-02-20T08:35:25.000Z,9602,0,0,2021-03-03T04:00:18.476Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a661f7e290020b4c8a8,心靈成長與教育,education
54e4b6d1c5c9c00900cd8d4e,人物插畫( ͡° ͜ ʖ ͡°   ),80,4.93,5108,2015-02-18T15:59:13.000Z,882,250,150,2015-03-27T15:38:27.195Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
596f61cfede9500700e6ced2,AutoCAD 電腦繪圖 3D應用篇－紮實入門,28,5.0,44648,2017-07-19T13:42:39.000Z,524,2500,1500,2017-12-26T04:02:09.092Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ffe71f7e290020b4c1c7,應用設計,applicational-design
5ecc803260b0169dc78811f8,打電動也能賺錢：如何成為遊戲實況主？,4,2.75,5795,2020-05-26T02:34:26.000Z,68,1800,1400,2020-09-01T04:00:25.857Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c220df24e32a8001facf496,更多職場技能,more-career-skills
5c457d3c192f22002081b776,新手必學的3件事 - 進場點、停損點、停利點,42,4.95,5121,2019-01-21T08:05:16.000Z,405,599,399,2019-09-03T03:53:49.794Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10e81f7e290020b4c4a4,金融商品,financial-instruments
60e2c36d2db6400007df9929,打造你的五官漂亮戰隊－堯蘭達高級臉精緻彩妝術,0,0.0,7753,2021-07-05T08:31:41.000Z,105,2000,1500,2022-01-27T04:02:16.752Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5ef1a8ab7e05eb5f2ba072dc,護膚保養與化妝,skincare
